R1_variance,R1_rms,R1_mean_abs_diff,R1_peak_to_peak,R1_peak_freq,R1_spectral_energy,R1_doppler_frequency,R1_phase_std,R1_phase_coherence,R1_breathing_period,R1_rssi_var,R1_rssi_diff,R2_variance,R2_rms,R2_mean_abs_diff,R2_peak_to_peak,R2_peak_freq,R2_spectral_energy,R2_doppler_frequency,R2_phase_std,R2_phase_coherence,R2_breathing_period,R2_rssi_var,R2_rssi_diff,label
10,35.57811849,2.951875935,19.97443086,1.333333333,5122.569606,18.71962001,2.675749676,0.062701857,0,9.466666667,2.689655172,7.750664688,42.32459217,2.500372976,10.23833803,0.666666667,916.3983317,30.2723573,2.228596017,0.260469168,0,5.888888889,2.379310345,1
10,36.28945643,3.050745038,19.82573568,1.333333333,5495.263948,19.65844186,3.344198548,0.078856283,0,9.462222222,2.862068966,9.655278773,42.35670366,2.573222262,12.32908053,1.333333333,967.4815277,32.49668523,2.193516213,0.227338542,0,5.528888889,2.344827586,1
10,38.3570133,3.254479555,19.33803388,1.333333333,5256.458735,15.11155407,2.624163827,0.157723591,0,9.223333333,2.827586207,10,43.26295616,2.5727797,18.1380836,1.333333333,1229.664686,29.2451691,2.324420669,0.138362629,0,5.543333333,2.310344828,1
10,37.60783045,3.263941406,19.49179151,1.333333333,5683.426983,22.98010366,3.367892879,0.035514354,0,9.333333333,2.862068966,10,37.79029047,2.597523485,26.11736378,0.666666667,2266.380358,31.73981255,1.991783013,0.139512578,0,5.445555556,2.24137931,1
10,36.01164709,3.588262483,24.26681072,1.333333333,7031.682441,14.10963476,2.78306208,0.320875776,0,10.09333333,2.931034483,10,45.4256036,2.867665865,35.54591153,1.333333333,1826.866323,29.19637412,2.058737867,0.187218925,0,5.41,2.137931034,1
10,43.38571932,3.849056725,40.88963738,1.333333333,5195.324463,17.65491727,2.764927768,0.170885675,0,11.38333333,2.931034483,10,37.93211945,2.567881645,22.74829938,0.666666667,2779.797621,30.31725641,2.709535319,0.116158654,0,5.178888889,2.137931034,1
10,34.56369845,3.252312371,27.60373013,1.333333333,8081.808573,14.25222596,3.039598161,0.236227409,0,11.57333333,3.034482759,10,41.1826107,2.64205722,14.213582,1.333333333,1494.066532,32.77954152,2.637751559,0.158641556,0,5.395555556,2.206896552,1
10,38.94131757,3.260142927,22.28842826,1.333333333,5612.730758,14.38354485,3.021577426,0.210051946,0,15.86222222,3.482758621,10,39.3299973,2.710994075,16.32985395,0.666666667,2331.340659,35.85107747,2.875280192,0.178890359,0,5.543333333,2.206896552,1
10,32.90763741,3.199386893,36.31166941,1.333333333,8357.225737,16.8109132,3.039357568,0.206841639,0,15.68888889,3.75862069,10,42.37324204,2.606381575,15.51761607,1.333333333,1694.755584,28.60908404,2.750717769,0.159483123,0,5.693333333,2.379310345,1
10,39.06181233,3.424017417,20.10437533,1.333333333,5663.916851,16.94116335,3.10693356,0.180400364,0,16.58222222,3.793103448,10,42.16093484,2.794961465,18.02429239,1.333333333,1888.623779,35.46397989,4.121827974,0.207984059,0,5.928888889,2.517241379,1
10,34.34112034,3.355239388,34.31957097,1.333333333,4989.354189,18.45568133,3.858485695,0.031837537,0,16.48888889,4.034482759,10,38.99980542,2.808307105,18.3268613,1.333333333,2550.699787,34.52037499,3.969338618,0.153107946,0,6.076666667,2.344827586,1
10,37.55499773,3.352564798,24.2272427,1.333333333,4401.139165,16.62304744,3.36250025,0.113247855,0,16.71555556,3.931034483,10,42.52630223,2.816912007,19.82310399,1.333333333,2471.228882,30.44459002,3.474781737,0.288552385,0,5.765555556,2.448275862,1
10,43.23440628,3.589574846,26.55802162,0.666666667,8326.144223,16.62613254,2.524677805,0.283345493,0,16.65,3.931034483,10,37.94912753,2.879862558,23.83930634,1.333333333,2537.01692,34.84220898,3.623195793,0.105803834,0,5.582222222,2.413793103,1
10,40.42976662,3.428810893,27.32500315,0.666666667,5240.124747,15.53024372,2.956358887,0.247134017,0,16.64,3.965517241,10,41.25998927,2.966249408,14.90905999,1.333333333,2390.029685,25.71095935,3.448189752,0.083672942,0,5.955555556,2.379310345,1
10,39.27944099,3.432566661,28.35199902,2,4303.275785,20.25883418,3.108543047,0.265640521,0,16.77888889,4.068965517,10,43.5837209,3.072000965,18.84847917,0.666666667,3603.938519,34.64535526,2.800552543,0.172517208,0,5.506666667,2.344827586,1
10,44.69307323,3.139758018,26.87163927,0.666666667,8825.679528,19.19026519,2.709773222,0.208921516,0,16.56555556,4.103448276,10,43.20629951,3.169508999,22.50913743,0.666666667,3416.554027,28.34483191,3.095909847,0.345362951,0,5.955555556,2.310344828,1
10,42.00621057,3.136637522,22.63062669,0.666666667,6356.47442,22.08679228,2.612250797,0.195315984,0,17.51666667,4.275862069,10,40.64064298,3.267031555,36.822837,1.333333333,2223.598223,27.71538919,2.297414248,0.131402435,0,6.648888889,2.448275862,1
10,45.05473004,3.186535504,30.17328208,0.666666667,8656.695015,18.22949549,2.402624708,0.190802574,0,17.50666667,4.344827586,10,48.44422905,3.199209698,31.75000224,0.666666667,8117.635271,25.91995738,2.882323302,0.379987385,0,6.383333333,2.655172414,1
10,44.64210422,3.202046715,30.24775037,0.666666667,8390.399722,15.27540359,2.616376186,0.18370183,0,17.97888889,4.413793103,10,42.92037045,3.018753946,36.35457183,0.666666667,3714.342641,26.94564522,2.032399021,0.10047319,0,6.173333333,2.724137931,1
10,46.4026777,3.505364655,42.16351411,0.666666667,9424.248352,25.64500089,2.333942048,0.106448313,0,18.05,4.586206897,10,47.08401849,2.813190884,29.07781414,0.666666667,6697.762313,24.87667719,2.673468885,0.2019749,0,9.173333333,3.034482759,1
10,39.12221874,2.692767453,28.04191746,0.666666667,9374.940869,19.10170424,2.627955745,0.158338707,0,18.05,4.620689655,10,47.33243691,2.820319464,28.56635347,0.666666667,7145.657394,27.52965342,2.763886774,0.076236305,0,11.29333333,3.034482759,1
10,41.89136543,3.059378152,22.52038188,0.666666667,8854.042323,23.49751788,1.728102155,0.197197446,0,18.11222222,4.655172414,10,49.29240444,2.881343554,29.30533743,0.666666667,9017.445047,30.31533203,2.389608924,0.293753457,0,12.16555556,3.137931034,1
